sector,Company,기준가,Date,Volume,close,high,low,open,배당성향,gold,유가,Trend_B,Trend_F,C_operation,C_Investing,C_Finance,매출이익,순이익,영업이익,EPS,PBR,PER,UpDI,DownDI,DMI,수익률
Information Technology,SLB.UN.Equity,1154.807159,2013-03-01,40.408194,74.89,79.73,73.01,77.35,34.6633,1598.25,92.94,0,50,1138,-106,-785,11083,1362,1813,1,2.6,17.1,21.28,16.47,1.292046145,-3.802183687
Information Technology,SLB.UN.Equity,1154.192925,2013-04-01,47.351127,74.43,77.56,69.08,75.08,34.6633,1469,92.02,0,50,2657,-2059,-91,10570,1259,1682,1,2.8,18.5,18.41,20.5,0.89804878,-0.61423421
Information Technology,SLB.UN.Equity,1152.311963,2013-05-01,42.837426,73.03,77.84,73.03,73.93,34.6633,1394.5,94.51,0,46,2657,-2059,-91,10570,1259,1682,1,2.8,18.5,17.39,18.83,0.923526288,-1.880961978
Information Technology,SLB.UN.Equity,1150.436021,2013-06-01,42.455859,71.66,74.79,70.25,73.19,18.7021,1192,95.77,0,46,2657,-2059,-91,10570,1259,1682,1,2.8,18.5,15.98,22.26,0.717879605,-1.875941394
Information Technology,SLB.UN.Equity,1163.9303,2013-07-01,39.591468,81.33,85.02,71.84,72.19,18.7021,1314.5,104.67,0,61,2776,-1571,-678,11182,2095,2741,1.1,2.6,17,29.07,17.45,1.665902579,13.49427854
Information Technology,SLB.UN.Equity,1163.450772,2013-08-01,31.028647,80.94,83.7,79.81,82.35,18.7021,1394.75,106.57,0,59,2776,-1571,-678,11182,2095,2741,1.1,2.6,17,27.1,16.26,1.666666667,-0.47952785
Information Technology,SLB.UN.Equity,1172.618057,2013-09-01,33.38633,88.36,89.72,81.74,81.69,24.0889,1326.5,106.29,0,52,2776,-1571,-678,11182,2095,2741,1.1,2.6,17,33.31,13.83,2.408532176,9.167284408
Information Technology,SLB.UN.Equity,1178.68415,2013-10-01,34.893435,93.72,94.91,86.3,87.99,24.0889,1324,100.54,0,57,4119,-3143,-645,11608,1715,2286,1.3,3.1,19.9,37.22,11.82,3.148900169,6.066093255
Information Technology,SLB.UN.Equity,1173.029007,2013-11-01,27.469835,88.42,94.81,86.79,93.95,24.0889,1253,93.86,0,58,4119,-3143,-645,11608,1715,2286,1.3,3.1,19.9,32.2,10.23,3.147605083,-5.655142979
Information Technology,SLB.UN.Equity,1174.940339,2013-12-01,30.763974,90.11,90.26,84.93,88.64,24.6394,1204.5,97.63,0,42,4119,-3143,-645,11608,1715,2286,1.3,3.1,19.9,29.18,12.57,2.321400159,1.911332278
Information Technology,SLB.UN.Equity,1172.121562,2014-01-01,34.133343,87.57,92.11,85.78,89.48,24.6394,1251,94.62,0,52,1837,172,-1708,11906,1664,2208,1.4,3,18.9,29.18,11.14,2.619389587,-2.81877705
Information Technology,SLB.UN.Equity,1178.322316,2014-02-01,26.881236,93,93.84,85.89,87.8,24.6394,1326.5,100.82,0,52,1837,172,-1708,11906,1664,2208,1.4,3,18.9,28.13,9.56,2.942468619,6.200753683
Information Technology,SLB.UN.Equity,1183.161025,2014-03-01,32.207349,97.5,98.45,88.88,92.26,32.7889,1291.75,100.8,0,45,1837,172,-1708,11906,1664,2208,1.4,3,18.9,31.42,7.99,3.932415519,4.838709677
Information Technology,SLB.UN.Equity,1187.314872,2014-04-01,35.23239,101.55,103.58,96.66,97.19,32.7889,1288.5,102.07,0,52,2382,-2608,-1265,11239,1592,2104,1.2,3.2,19.6,36.57,7.03,5.201991465,4.153846154
Information Technology,SLB.UN.Equity,1189.766866,2014-05-01,25.556478,104.04,104.19,98.34,101.58,32.7889,1250.5,102.18,0,42,2382,-2608,-1265,11239,1592,2104,1.2,3.2,19.6,33.84,6.29,5.379968203,2.451994092
Information Technology,SLB.UN.Equity,1203.136723,2014-06-01,32.89834,117.95,118.12,102.92,104.07,28.8889,1315,105.79,0,48,2382,-2608,-1265,11239,1592,2104,1.2,3.2,19.6,47.66,4.78,9.970711297,13.36985775
Information Technology,SLB.UN.Equity,1195.031594,2014-07-01,27.811126,108.39,118.55,107.94,118.3,28.8889,1285.25,103.59,0,60,3063,-517,-1700,12054,1595,2353,1.4,3.8,22.6,40.78,3.99,10.22055138,-8.105129292
Information Technology,SLB.UN.Equity,1196.184837,2014-08-01,24.317939,109.64,111.99,105.39,107.86,28.8889,1285.75,96.54,0,55,3063,-517,-1700,12054,1595,2353,1.4,3.8,22.6,36.55,7.59,4.815546772,1.153242919
Information Technology,SLB.UN.Equity,1188.933834,2014-09-01,30.20786,101.69,109.87,100.3,109.63,26.5264,1216.5,93.21,0,51,3063,-517,-1700,12054,1595,2353,1.4,3.8,22.6,31.11,14.32,2.172486034,-7.251003283
Information Technology,SLB.UN.Equity,1185.95419,2014-10-01,53.441531,98.66,101.91,86,101.41,26.5264,1164.25,84.4,0,59,3913,-2627,-1223,12646,1949,2531,1.5,3.2,18.7,24.08,30.79,0.782072101,-2.979644016
Information Technology,SLB.UN.Equity,1173.071563,2014-11-01,44.486314,85.95,100.52,83.25,98.02,26.5264,1182.75,75.79,0,56,3913,-2627,-1223,12646,1949,2531,1.5,3.2,18.7,18.89,27.58,0.684916606,-12.8826272
Information Technology,SLB.UN.Equity,1172.44329,2014-12-01,58.45028,85.41,88.16,78.48,84.53,169.801,1206,59.29,100,72,3913,-2627,-1223,12646,1949,2531,1.5,3.2,18.7,16.58,30.25,0.548099174,-0.628272251
Information Technology,SLB.UN.Equity,1168.907405,2015-01-01,52.562466,82.39,86.2,75.89,84.81,169.801,1260.25,47.22,0,89,1770,-1237,-1525,12641,302,731,1.5,2.9,15.2,14.36,29.82,0.481556003,-3.535885728
Information Technology,SLB.UN.Equity,1171.055724,2015-02-01,40.315492,84.16,89,82.5,83.99,169.801,1214,50.58,0,65,1770,-1237,-1525,12641,302,731,1.5,2.9,15.2,16.82,27.2,0.618382353,2.148318971
Information Technology,SLB.UN.Equity,1170.20021,2015-03-01,48.50359,83.44,85.5,79.4,83.69,65.5385,1187,47.82,0,56,1770,-1237,-1525,12641,302,731,1.5,2.9,15.2,15.38,29.23,0.526171741,-0.855513308
Information Technology,SLB.UN.Equity,1183.587075,2015-04-01,45.951116,94.61,95.13,83.6,84,65.5385,1180.25,54.45,0,64,2314,-79,-586,10248,975,1327,1.1,2.8,15.1,26.03,24.58,1.05899105,13.38686481
Information Technology,SLB.UN.Equity,1179.528307,2015-05-01,36.099401,90.77,94.88,89.57,94.48,65.5385,1191.4,59.27,0,47,2314,-79,-586,10248,975,1327,1.1,2.8,15.1,24.03,22.69,1.059056853,-4.058767572
Information Technology,SLB.UN.Equity,1174.482588,2015-06-01,46.765964,86.19,92.6,85.02,90.19,56.4502,1171,59.82,0,46,2314,-79,-586,10248,975,1327,1.1,2.8,15.1,21.32,26.89,0.792859799,-5.045719952
Information Technology,SLB.UN.Equity,1170.572621,2015-07-01,50.446375,82.82,86.69,81.16,86.42,56.4502,1098.4,50.9,0,51,2543,-710,-2192,9010,1124,1475,0.9,2.9,17.2,19.47,30.6,0.63627451,-3.909966353
Information Technology,SLB.UN.Equity,1163.992085,2015-08-01,73.956419,77.37,85.09,68.01,82.04,56.4502,1135,42.87,0,59,2543,-710,-2192,9010,1124,1475,0.9,2.9,17.2,14.88,41.49,0.358640636,-6.580536102
Information Technology,SLB.UN.Equity,1153.135164,2015-09-01,65.928917,68.97,77.51,67.75,75.3,63.9535,1114,45.48,89,51,2543,-710,-2192,9010,1124,1475,0.9,2.9,17.2,12.88,36.27,0.35511442,-10.85692129
Information Technology,SLB.UN.Equity,1166.459798,2015-10-01,65.760682,78.16,79.95,66.65,70.11,63.9535,1142.35,46.22,0,53,2178,-8226,5677,8472,989,1279,0.8,2.3,16,13.8,29.91,0.461384152,13.3246339
Information Technology,SLB.UN.Equity,1165.167577,2015-11-01,43.513966,77.15,82.42,75.71,77.65,63.9535,1061.9,42.44,0,43,2178,-8226,5677,8472,989,1279,0.8,2.3,16,15.93,27.16,0.5865243,-1.292221085
Information Technology,SLB.UN.Equity,1155.575872,2015-12-01,56.575148,69.75,78.22,67.15,76.81,63.9535,1060,37.19,0,48,2178,-8226,5677,8472,989,1279,0.8,2.3,16,13.56,34.64,0.391454965,-9.591704472
Information Technology,SLB.UN.Equity,1159.188775,2016-01-01,73.128622,72.27,72.5,59.6,69.45,63.9535,1111.8,31.68,0,68,1210,-3513,1587,7744,-1016,-1092,0.5,2.5,21.5,11.29,38.63,0.292259902,3.612903226
Information Technology,SLB.UN.Equity,1158.42774,2016-02-01,61.892921,71.72,74.77,66.1,71.12,63.9535,1234.9,30.32,0,55,1210,-3513,1587,7744,-1016,-1092,0.5,2.5,21.5,13,34.2,0.380116959,-0.761035008
Information Technology,SLB.UN.Equity,1161.258192,2016-03-01,60.335355,73.75,76.16,71.34,72.46,124.95,1237,37.55,0,54,1210,-3513,1587,7744,-1016,-1092,0.5,2.5,21.5,14.09,31.86,0.442247332,2.830451757
Information Technology,SLB.UN.Equity,1170.193785,2016-04-01,62.773535,80.34,81.96,71.7,72.37,124.95,1285.65,40.76,0,53,1632,2735,-3510,6520,501,710,0.4,2.6,29.2,20.2,27.26,0.741012472,8.93559322
Information Technology,SLB.UN.Equity,1165.165157,2016-05-01,45.695129,76.3,80.63,72.01,79.95,124.95,1212.1,46.71,0,48,1632,2735,-3510,6520,501,710,0.4,2.6,29.2,17.7,23.89,0.740895772,-5.02862833
Information Technology,SLB.UN.Equity,1168.808669,2016-06-01,43.923768,79.08,81.41,74.53,75.41,124.95,1320.75,48.76,0,44,1632,2735,-3510,6520,501,710,0.4,2.6,29.2,16.94,21.47,0.789007918,3.643512451
Information Technology,SLB.UN.Equity,1170.62961,2016-07-01,39.274013,80.52,81.61,76.83,79.14,124.95,1342,44.65,81,47,1406,186,-1116,7164,-2160,-2419,0,2.6,55.8,15.98,19.86,0.804632427,1.820940819
Information Technology,SLB.UN.Equity,1168.741881,2016-08-01,40.789142,79,83.97,77.91,79.79,124.95,1309.25,44.72,0,44,1406,186,-1116,7164,-2160,-2419,0,2.6,55.8,18.25,17.89,1.020122974,-1.887729757
Information Technology,SLB.UN.Equity,1168.286184,2016-09-01,44.941344,78.64,79.76,74.33,78.44,395.454,1322.5,45.18,0,40,1406,186,-1116,7164,-2160,-2419,0,2.6,55.8,16.56,22.35,0.740939597,-0.455696203
Information Technology,SLB.UN.Equity,1167.764821,2016-10-01,37.023618,78.23,84.29,78.03,78.82,395.454,1272,49.78,75,36,2013,-32,-2389,7019,176,295,0.2,2.6,99.4,22.71,19.89,1.141779789,-0.521363174
Information Technology,SLB.UN.Equity,1175.204422,2016-11-01,36.103937,84.05,84.37,76.92,78.66,395.454,1178.1,45.66,75,41,2013,-32,-2389,7019,176,295,0.2,2.6,99.4,19.73,19.24,1.025467775,7.439601176
Information Technology,SLB.UN.Equity,1175.085446,2016-12-01,36.889541,83.95,87,83.16,84.99,395.454,1145.9,51.97,0,39,2013,-32,-2389,7019,176,295,0.2,2.6,99.4,23.26,17.85,1.303081232,-0.1189768
Information Technology,SO.UN.Equity,998.5123967,2004-01-01,37.9131,29.8,30.56,29.11,30.24,193.683,399.75,34.31,100,100,307.3,-552.4,259.3,2519,136.3,431.3,0.2,2.3,15.6,24.06,15.07,1.596549436,-1.487603306
Information Technology,SO.UN.Equity,1000.257363,2004-02-01,37.6659,30.32,30.33,29.05,29.7,193.683,395.85,34.68,85,99,307.3,-552.4,259.3,2519,136.3,431.3,0.2,2.3,15.6,21.86,14.11,1.549255847,1.744966443
Information Technology,SO.UN.Equity,1000.851031,2004-03-01,34.956,30.5,31,29.8,30.25,77.8971,423.7,36.74,90,98,307.3,-552.4,259.3,2519,136.3,431.3,0.2,2.3,15.6,24.82,12.85,1.93151751,0.593667546
Information Technology,SO.UN.Equity,995.1461127,2004-04-01,36.7816,28.76,30.64,28.57,30.44,77.8971,388.5,36.75,73,98,594.1,-611.4,-117,2754,336.6,654.3,0.5,2.3,15.4,21.07,19.89,1.059326295,-5.704918033
Information Technology,SO.UN.Equity,995.7024409,2004-05-01,29.1823,28.92,29.14,27.44,28.83,77.8971,393.25,40.28,89,93,594.1,-611.4,-117,2754,336.6,654.3,0.5,2.3,15.4,18.43,25.73,0.716284493,0.556328234
Information Technology,SO.UN.Equity,996.4977383,2004-06-01,24.4243,29.15,29.44,28.61,29.25,73.3716,395.8,38.03,89,95,594.1,-611.4,-117,2754,336.6,654.3,0.5,2.3,15.4,19.6,24.03,0.815647108,0.795297372
Information Technology,SO.UN.Equity,996.9437074,2004-07-01,27.4589,29.28,29.96,28.67,29.05,73.3716,391.4,40.78,93,96,1179,-462.9,-623.4,3008,361.7,694.9,0.5,2.2,14.7,21.79,21.49,1.013959981,0.445969125
Information Technology,SO.UN.Equity,1000.598079,2004-08-01,26.1943,30.35,30.35,29.17,29.32,73.3716,407.25,44.9,76,98,1179,-462.9,-623.4,3008,361.7,694.9,0.5,2.2,14.7,22.92,19.33,1.185721676,3.654371585
Information Technology,SO.UN.Equity,999.3789686,2004-09-01,27.5993,29.98,30.85,29.71,30.35,40.9935,415.65,45.94,89,96,1179,-462.9,-623.4,3008,361.7,694.9,0.5,2.2,14.7,25.03,17.39,1.43933295,-1.219110379
Information Technology,SO.UN.Equity,1004.749215,2004-10-01,34.9047,31.59,32.13,29.93,30.01,40.9935,425.55,53.28,76,91,614.3,-631.3,101.2,3440,651.9,1113,0.9,2.2,14.9,31.1,14.2,2.190140845,5.370246831
Information Technology,SO.UN.Equity,1008.547886,2004-11-01,30.2223,32.79,33.94,31.08,31.59,40.9935,453.4,48.47,48,88,614.3,-631.3,101.2,3440,651.9,1113,0.9,2.2,14.9,38.04,11.14,3.414721724,3.798670465
Information Technology,SO.UN.Equity,1010.774174,2004-12-01,32.0523,33.52,33.96,32.23,32.85,134.152,435.6,43.15,44,85,614.3,-631.3,101.2,3440,651.9,1113,0.9,2.2,14.9,33.19,9.68,3.428719008,2.226288503
Information Technology,SO.UN.Equity,1011.519998,2005-01-01,33.0374,33.77,33.8,32.49,33.21,134.152,422.15,46.84,65,93,171.1,-546.8,389,2670,207,389,0.2,2.4,16.5,29.81,8.69,3.430379747,0.745823389
Information Technology,SO.UN.Equity,1006.634004,2005-02-01,31.2608,32.12,34.34,31.59,33.79,134.152,435.45,48.15,81,91,171.1,-546.8,389,2670,207,389,0.2,2.4,16.5,23.88,13.47,1.772828508,-4.885993485
Information Technology,SO.UN.Equity,1005.73114,2005-03-01,36.8544,31.83,32.83,31.15,32.04,83.7652,427.5,54.19,76,90,171.1,-546.8,389,2670,207,389,0.2,2.4,16.5,20.93,15.1,1.386092715,-0.902864259
Information Technology,SO.UN.Equity,1009.249833,2005-04-01,38.3741,32.95,33.36,31.6,32.03,83.7652,435.7,52.98,76,88,625.1,-744.8,-25.4,2787,330.4,559.7,0.4,2.3,15.9,22.23,13.13,1.693069307,3.518693057
Information Technology,SO.UN.Equity,1012.284734,2005-05-01,39.8964,33.95,34.7,32.7,33.02,83.7652,414.45,49.83,55,87,625.1,-744.8,-25.4,2787,330.4,559.7,0.4,2.3,15.9,28.57,11.23,2.544078362,3.034901366
Information Technology,SO.UN.Equity,1014.4055,2005-06-01,36.5497,34.67,35,33.85,34,71.5484,437.1,56.35,86,88,625.1,-744.8,-25.4,2787,330.4,559.7,0.4,2.3,15.9,28.33,10.23,2.769305963,2.120765832
Information Technology,SO.UN.Equity,1015.328488,2005-07-01,32.0708,34.99,35.92,34.3,34.9,71.5484,429,59,83,87,1283,-548.2,-555.9,3119,394.2,721.4,0.5,2.5,16.9,31.91,8.95,3.565363128,0.922988174
Information Technology,SO.UN.Equity,1013.642292,2005-08-01,32.3754,34.4,35.31,33.25,35.1,71.5484,433.25,64.99,74,90,1283,-548.2,-555.9,3119,394.2,721.4,0.5,2.5,16.9,26.96,15.42,1.748378729,-1.686196056
Information Technology,SO.UN.Equity,1017.595781,2005-09-01,32.1509,35.76,36.2,34.07,34.44,37.8701,473.25,65.59,66,90,1283,-548.2,-555.9,3119,394.2,721.4,0.5,2.5,16.9,30.56,12.75,2.396862745,3.953488372
Information Technology,SO.UN.Equity,1015.442537,2005-10-01,41.5544,34.99,36.31,32.77,35.81,37.8701,470.75,62.26,81,85,450.1,-789.3,125.3,4357,729.6,1277,1,2.5,16.6,23.62,18,1.312222222,-2.153243848
Information Technology,SO.UN.Equity,1014.642308,2005-11-01,32.4985,34.71,35.2,33.86,34.82,37.8701,495.65,58.32,58,83,450.1,-789.3,125.3,4357,729.6,1277,1,2.5,16.6,21.5,16.39,1.311775473,-0.800228637
Information Technology,SO.UN.Equity,1014.123726,2005-12-01,33.743,34.53,35.7,34.45,35.15,173.945,513,59.41,68,77,450.1,-789.3,125.3,4357,729.6,1277,1,2.5,16.6,23.13,14.94,1.548192771,-0.518582541
Information Technology,SO.UN.Equity,1014.905655,2006-01-01,38.137,34.8,35.89,34.46,34.76,173.945,568.75,65.49,81,84,58.4,-504.9,545.2,3289,167,404,0.2,2.4,16.2,22.1,13.39,1.650485437,0.781928758
Information Technology,SO.UN.Equity,1012.693011,2006-02-01,31.7507,34.03,34.78,33.02,34.68,173.945,556,61.63,77,80,58.4,-504.9,545.2,3289,167,404,0.2,2.4,16.2,19.24,22.18,0.867448151,-2.212643678
Information Technology,SO.UN.Equity,1008.990395,2006-03-01,42.3373,32.77,34.1,32.34,34.03,106.287,582,62.69,63,82,58.4,-504.9,545.2,3289,167,404,0.2,2.4,16.2,16.76,24.31,0.689428219,-3.702615339
Information Technology,SO.UN.Equity,1007.342547,2006-04-01,38.8238,32.23,33.25,31.13,32.79,106.287,644,69.44,53,79,685.2,-655.9,-67.2,3063,270.6,590.3,0.4,2.3,15.9,14.21,29.3,0.484982935,-1.647848642
Information Technology,SO.UN.Equity,1006.535845,2006-05-01,40.1467,31.97,32.45,30.49,32.21,106.287,653,70.84,53,78,685.2,-655.9,-67.2,3063,270.6,590.3,0.4,2.3,15.9,12.21,29.82,0.40945674,-0.806701831
Information Technology,SO.UN.Equity,1006.78608,2006-06-01,43.8433,32.05,33.04,31.65,32.06,74.2458,613.5,70.95,51,77,685.2,-655.9,-67.2,3063,270.6,590.3,0.4,2.3,15.9,15.31,26.76,0.572122571,0.250234595
Information Technology,SO.UN.Equity,1012.183896,2006-07-01,33.6813,33.78,34.35,32.01,32.18,74.2458,632.5,74.41,62,82,1236,-987.6,-93.7,3591,393.2,807.1,0.5,2.2,15.5,22.07,22.31,0.989242492,5.397815913
Information Technology,SO.UN.Equity,1013.634458,2006-08-01,30.6766,34.27,34.32,33.14,33.79,74.2458,623.5,73.04,55,82,1236,-987.6,-93.7,3591,393.2,807.1,0.5,2.2,15.5,20.12,20.35,0.988697789,1.450562463
Information Technology,SO.UN.Equity,1014.188879,2006-09-01,32.5657,34.46,34.99,33.71,34.27,39.0021,599.25,63.8,54,79,1236,-987.6,-93.7,3591,393.2,807.1,0.5,2.2,15.5,23.32,18.33,1.272231315,0.554420776
Information Technology,SO.UN.Equity,1019.818594,2006-10-01,35.5121,36.4,36.6,34.49,34.53,39.0021,603.75,58.89,61,76,839.8,-685.5,-405.3,4549,747.1,1357,1,2.3,16.6,31.67,15.38,2.05916775,5.629715612
Information Technology,SO.UN.Equity,1019.406506,2006-11-01,26.5145,36.25,36.73,35.41,36.27,39.0021,646.7,59.08,48,74,839.8,-685.5,-405.3,4549,747.1,1357,1,2.3,16.6,29.38,13.81,2.127443881,-0.412087912
Information Technology,SO.UN.Equity,1021.089265,2006-12-01,22.6211,36.86,37.4,36.16,36.34,153.557,632,61.96,44,69,839.8,-685.5,-405.3,4549,747.1,1357,1,2.3,16.6,31.93,12.43,2.568785197,1.682758621
Information Technology,SO.UN.Equity,1020.193986,2007-01-01,34.4733,36.53,37.25,36.1,36.8,153.557,650.5,54.51,61,75,261.9,-787.9,520.7,3152,196,469,0.3,2.4,17.4,28.84,11.73,2.458653026,-0.895279436
Information Technology,SO.UN.Equity,1018.195628,2007-02-01,30.9842,35.8,36.95,35.11,36.26,153.557,664.2,59.28,43,73,261.9,-787.9,520.7,3152,196,469,0.3,2.4,17.4,24.46,18.11,1.350635008,-1.998357514
Information Technology,SO.UN.Equity,1020.56993,2007-03-01,39.4384,36.65,37.09,34.85,35.46,85.8384,661.75,60.44,55,73,261.9,-787.9,520.7,3152,196,469,0.3,2.4,17.4,20.16,16.97,1.187978786,2.374301676
Information Technology,SO.UN.Equity,1023.680435,2007-04-01,34.442,37.79,38.9,36.58,36.7,85.8384,677,63.98,48,73,712.5,-894.2,189,3408,348.8,691.3,0.4,2.4,16.8,30.2,14.02,2.154065621,3.110504775
Information Technology,SO.UN.Equity,1018.970194,2007-05-01,40.3974,36.01,38.24,35.27,37.99,85.8384,659.1,63.45,43,70,712.5,-894.2,189,3408,348.8,691.3,0.4,2.4,16.8,24.04,20.16,1.192460317,-4.710240804
Information Technology,SO.UN.Equity,1014.193743,2007-06-01,57.191,34.29,36.2,33.5,36.15,70.8238,650.5,67.49,45,68,712.5,-894.2,189,3408,348.8,691.3,0.4,2.4,16.8,19.8,28.16,0.703125,-4.776450986
Information Technology,SO.UN.Equity,1012.298146,2007-07-01,52.1801,33.64,35.06,33.51,34.29,70.8238,665.5,74.12,50,74,1493,-877.4,-249.9,3771,439.3,844.1,0.5,2.2,15.7,17.73,25.22,0.703013481,-1.895596384
Information Technology,SO.UN.Equity,1017.797552,2007-08-01,67.6195,35.49,37.7,33.48,33.74,70.8238,672,72.36,48,73,1493,-877.4,-249.9,3771,439.3,844.1,0.5,2.2,15.7,28.82,18.98,1.518440464,5.49940547
Information Technology,SO.UN.Equity,1020.023531,2007-09-01,26.0868,36.28,37.48,35.04,35.48,40.0552,743,79.91,40,70,1493,-877.4,-249.9,3771,439.3,844.1,0.5,2.2,15.7,24.74,16.3,1.517791411,2.225979149
Information Technology,SO.UN.Equity,1021.07094,2007-10-01,30.1932,36.66,37.23,35.16,36.44,40.0552,789.5,85.8,48,73,966.7,-1149,-150.8,4832,772.4,1381,1,2.2,16.6,21.72,14.31,1.517819706,1.047409041
Information Technology,SO.UN.Equity,1023.689598,2007-11-01,39.9149,37.62,38.75,35.15,36.16,40.0552,783.5,94.77,40,66,966.7,-1149,-150.8,4832,772.4,1381,1,2.2,16.6,25.75,11.5,2.239130435,2.618657938
Information Technology,SO.UN.Equity,1026.693319,2007-12-01,30.1727,38.75,39.35,37.63,37.65,148.956,833.75,91.69,36,64,966.7,-1149,-150.8,4832,772.4,1381,1,2.2,16.6,26.63,10.37,2.567984571,3.003721425
Information Technology,SO.UN.Equity,1020.499771,2008-01-01,49.0072,36.35,40.6,35.69,38.73,148.956,923.25,92.97,48,67,537.1,-995.2,506.4,3340,221.5,409,0.3,2.4,17.6,20.15,17.46,1.154066438,-6.193548387
Information Technology,SO.UN.Equity,1015.492893,2008-02-01,34.5397,34.53,37.84,34.4,36.42,148.956,971.5,95.39,42,69,537.1,-995.2,506.4,3340,221.5,409,0.3,2.4,17.6,16.84,20.75,0.811566265,-5.006877579
Information Technology,SO.UN.Equity,1018.620609,2008-03-01,36.4876,35.61,36.31,33.93,34.61,85.8496,933.5,105.45,46,67,537.1,-995.2,506.4,3340,221.5,409,0.3,2.4,17.6,14.88,20.64,0.720930233,3.12771503
Information Technology,SO.UN.Equity,1023.169892,2008-04-01,31.4875,37.23,37.8,35.66,35.84,85.8496,871,112.58,52,67,873.8,-1028,100,3682,375.4,708.1,0.5,2.2,15.8,20.71,18.38,1.126768226,4.549283909
Information Technology,SO.UN.Equity,1020.403306,2008-05-01,24.4517,36.2,37.23,35.96,37.07,85.8496,885.75,125.4,39,65,873.8,-1028,100,3682,375.4,708.1,0.5,2.2,15.8,19.3,17.12,1.127336449,-2.766586086
Information Technology,SO.UN.Equity,1016.867395,2008-06-01,29.3713,34.92,36.18,34.3,36.11,77.5805,930.25,133.88,32,65,873.8,-1028,100,3682,375.4,708.1,0.5,2.2,15.8,17.26,24.53,0.70362821,-3.535911602
Information Technology,SO.UN.Equity,1018.213328,2008-07-01,29.4778,35.39,36.93,34.47,34.66,77.5805,918,133.37,43,68,1225,-955.8,342.6,4215,432.6,924.1,0.5,2.1,15.5,19.06,21.19,0.899480887,1.345933562
Information Technology,SO.UN.Equity,1024.203721,2008-08-01,20.4163,37.51,38,34.56,35.56,77.5805,833,116.67,41,68,1225,-955.8,342.6,4215,432.6,924.1,0.5,2.1,15.5,21.23,17.37,1.222222222,5.990392766
Information Technology,SO.UN.Equity,1024.683593,2008-09-01,33.7084,37.69,40,36.96,37.85,41.5795,884.5,104.11,39,65,1225,-955.8,342.6,4215,432.6,924.1,0.5,2.1,15.5,28.15,14.68,1.917574932,0.479872034
Information Technology,SO.UN.Equity,1015.795294,2008-10-01,49.8719,34.34,37.99,29.82,37.53,41.5795,730.75,76.61,48,62,827.9,-1146,-71.1,5426,796.6,1404,1,2.2,16.6,19,38.3,0.496083551,-8.888299284
Information Technology,SO.UN.Equity,1021.561165,2008-11-01,34.0658,36.32,36.75,33.39,34.35,41.5795,814.5,57.31,38,62,827.9,-1146,-71.1,5426,796.6,1404,1,2.2,16.6,16.46,33.19,0.49593251,5.765870705
Information Technology,SO.UN.Equity,1023.433411,2008-12-01,28.6988,37,37.57,34.68,36.07,41.5795,869.75,41.12,37,58,827.9,-1146,-71.1,5426,796.6,1404,1,2.2,16.6,17.86,29.3,0.609556314,1.872246696
Information Technology,SO.UN.Equity,1013.838817,2009-01-01,26.2008,33.45,37.62,33.25,36.85,41.5795,919.5,41.71,32,61,401.1,-1122,976.5,3802,186,463,0.2,2.2,16.4,14.83,29.88,0.496318608,-9.594594595
Information Technology,SO.UN.Equity,1004.451672,2009-02-01,27.4666,30.31,33.8,29.65,33.24,41.5795,952,39.09,37,63,401.1,-1122,976.5,3802,186,463,0.2,2.2,16.4,12.51,38.79,0.3225058,-9.387144993
Information Technology,SO.UN.Equity,1005.474436,2009-03-01,35.3753,30.62,31.86,26.49,30.04,260.529,916.5,47.94,41,60,401.1,-1122,976.5,3802,186,463,0.2,2.2,16.4,10.13,42.6,0.237793427,1.022764764
Information Technology,SO.UN.Equity,999.791876,2009-04-01,26.308,28.88,31.78,28.31,30.56,260.529,883.25,49.65,39,61,218.5,-683,574.2,3666,141.9,489.7,0.4,1.8,13.9,8.88,37.32,0.237942122,-5.682560418
Information Technology,SO.UN.Equity,998.1644521,2009-05-01,27.9617,28.41,29.81,27.19,28.87,260.529,975.5,59.03,29,60,218.5,-683,574.2,3666,141.9,489.7,0.4,1.8,13.9,8.01,37.85,0.211624835,-1.627423823
